Data Table,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5
,,,,,,495.5,-811000.625,8372.740234,3924.812988,8326.760742,-62360.75
,,,,,,495.75,-816724.25,7666.866211,4154.257324,7637.875,-61749.15625
,,,,,,496,-820751.875,6919.991699,4371.702148,6922.98877,-61144.06641
,,,,,,496.25,-823403.5,6213.117676,4566.146484,6218.103027,-60528.47266
,,,,,,496.5,-824887.125,5604.243164,4740.591309,5586.216797,-59938.87891
,,,,,,496.75,-825482.75,5080.368652,4922.035645,5047.331055,-59389.28906
,,,,,,497,-825302.375,4619.494629,5133.480469,4577.444824,-58846.69531
,,,,,,497.25,-824258,4225.620117,5357.924805,4167.559082,-58289.10547
,,,,,,497.5,-822125.625,3895.746094,5545.369629,3831.67334,-57781.01172
,,,,,,497.75,-818337.25,3583.871582,5677.813965,3535.787109,-57353.42188
,,,,,,498,-812532.875,3208.99707,5826.258789,3185.901367,-56919.82813
,,,,,,498.25,-804816.5,2806.123047,6015.703125,2794.015625,-56465.23438
,,,,,,498.5,-795380.125,2526.249023,6195.147949,2504.128906,-56092.14453
,,,,,,498.75,-784511.75,2408.374023,6378.592285,2367.243164,-55796.55078
,,,,,,499,-772499.4375,2343.5,6595.037109,2287.357422,-55483.46094
,,,,,,499.25,-759255.0625,2282.625977,6777.481445,2220.47168,-55168.86719
,,,,,,499.5,-744610.6875,2215.750977,6904.925781,2159.585938,-54871.77344
,,,,,,499.75,-728822.3125,2054.876953,7060.370605,2016.699219,-54514.68359
,,,,,,500,-712329.9375,1777.00293,7248.81543,1764.813477,-54109.58984
,,,,,,500.25,-695645.5625,1498.12793,7403.259766,1527.927734,-53736
,,,,,,500.5,-678705.1875,1306.253906,7471.704102,1438.041992,-53443.40625
,,,,,,500.75,-660572.8125,1176.379883,7538.148926,1427.15625,-53198.8125
,,,,,,501,-641440.4375,1019.504883,7826.59375,1278.269531,-52860.22266
,,,,,,501.25,-622684.0625,762.6308594,8358.038086,926.3837891,-52384.62891
,,,,,,501.5,-604575.6875,386.7568359,8971.482422,444.4980469,-51852.03906
,,,,,,501.75,-586659.3125,-42.1171875,9587.927734,-52.38769531,-51321.44531
,,,,,,502,-568678.9375,-373.9921875,10070.37207,-410.2744141,-50400.35156
,,,,,,502.25,-545866.5625,-589.8662109,9157.816406,-622.1601563,-41002.76172
,,,,,,502.5,-491222.1875,-1380.740234,3520.260986,-1396.045898,-37.66796875
,,,,,,502.75,-356681.8125,-3955.615234,-7678.293945,-3960.931641,78141.42188
,,,,,,503,-126525.4375,-8185.490234,-19053.84961,-8194.818359,154759.5156
,,,,,,503.25,153998.9375,-12338.36328,-25542.4043,-12345.70313,194142.1094
,,,,,,503.5,425835.25,-15209.23828,-27306.96094,-15202.58984,199415.1875
,,,,,,503.75,658095.625,-16876.11133,-26605.51563,-16855.47656,188640.7969
,,,,,,504,845132,-17824.98633,-25034.07227,-17799.36133,173832.3906
,,,,,,504.25,992568.375,-18387.86133,-23313.62695,-18363.24805,159798.9688
,,,,,,504.5,1108676.75,-18731.73438,-21674.18164,-18705.13281,147639.0625
,,,,,,504.75,1200585.125,-18922.60938,-20175.73828,-18885.01953,137178.6563
,,,,,,505,1273181.5,-18978.48438,-18821.29297,-18929.90625,128000.75
,,,,,,505.25,1329601.875,-18958.35742,-17568.84766,-18899.79102,119812.3438
,,,,,,505.5,1372254.25,-18878.23242,-16396.4043,-18823.67773,112462.4375
,,,,,,505.75,1403274.625,-18674.10742,-15355.95898,-18638.5625,105807.5313
,,,,,,506,1424263,-18323.98047,-14536.51563,-18299.44922,99697.625
,,,,,,506.25,1436379.5,-17899.85547,-13942.07031,-17867.33594,94075.21875
,,,,,,506.5,1440663.75,-17488.73047,-13456.625,-17450.2207,88966.3125
,,,,,,506.75,1437908.25,-17162.60352,-12945.18164,-17131.10742,84379.39063
,,,,,,507,1429000.5,-16951.47852,-12400.73633,-16931.99219,80268.48438
,,,,,,507.25,1415124.875,-16760.35352,-11950.29102,-16744.87891,76522.07813
,,,,,,507.5,1397433.25,-16421.22656,-11729.84766,-16392.76563,72984.67188
,,,,,,507.75,1376877.625,-15834.10156,-11801.40234,-15792.65039,69551.76563
,,,,,,508,1354290,-15010.97656,-12117.95898,-14971.53711,66203.85938
,,,,,,508.25,1330150.375,-14036.84961,-12569.51367,-14010.42188,62975.45313
,,,,,,508.5,1304922.75,-13032.72461,-13034.06836,-13017.30859,59935.03906
,,,,,,508.75,1279311.125,-12095.59961,-13437.625,-12081.19531,57148.13281
,,,,,,509,1253267.5,-11312.47266,-13721.17969,-11294.08008,54672.22656
,,,,,,509.25,1226503.875,-10756.34766,-13818.73438,-10720.9668,52535.32031
,,,,,,509.5,1199356.25,-10293.22266,-13815.29102,-10243.85156,50624.91406
,,,,,,509.75,1172072.625,-9729.095703,-13883.8457,-9695.738281,48805.5
,,,,,,510,1144565,-9164.970703,-13974.40234,-9159.625,47162.09375
,,,,,,510.25,1116777.375,-8894.84375,-13848.95703,-8898.509766,45907.1875
,,,,,,510.5,1088669.75,-9064.71875,-13341.51172,-9071.396484,45144.78125
,,,,,,510.75,1060418.125,-9629.59375,-12438.06836,-9641.28125,44794.375
,,,,,,511,1032502.5,-10418.4668,-11263.62305,-10423.16797,44683.46094
,,,,,,511.25,1005290.875,-11226.3418,-10003.17871,-11212.05469,44662.05469
,,,,,,511.5,979391.25,-11994.2168,-8723.734375,-11962.93945,44687.64844
,,,,,,511.75,955387.625,-12887.08984,-7315.290039,-12844.82617,44896.24219
,,,,,,512,933104,-14224.96484,-5479.844727,-14182.71094,45163.33594
,,,,,,512.25,907860.375,-16332.83984,-1775.400391,-16286.59766,37967.92188
,,,,,,512.5,852120.75,-18838.71289,7436.043945,-18771.48438,-162.484375
,,,,,,512.75,713989.125,-20578.58789,23529.48828,-20486.36914,-77701.39063
,,,,,,513,471273.5,-21400.46094,41379.93359,-21312.25391,-157745.2969
,,,,,,513.25,165245.8125,-22674.33594,55379.37891,-22620.14063,-202244.7031
,,,,,,513.5,-143093.8125,-25297.21094,64765.82422,-25277.02734,-210956.6094
,,,,,,513.75,-417761.4375,-28874.08594,71102.26563,-28867.91406,-200875.0156
,,,,,,514,-648901.0625,-32561.96094,75630.71094,-32575.80078,-184665.9375
,,,,,,514.25,-839088.6875,-35831.83203,78995.15625,-35875.68359,-168089.8438
,,,,,,514.5,-994084.3125,-38623.70703,81540.60156,-38673.57031,-152833.75
,,,,,,514.75,-1119608,-41155.58203,83586.04688,-41177.45703,-138967.6563
,,,,,,515,-1220371.5,-43752.45703,85535.49219,-43730.34375,-126105.0625
,,,,,,515.25,-1300031.25,-46643.33203,87736.9375,-46580.23047,-113880.9688
,,,,,,515.5,-1361858.75,-49813.20703,90294.38281,-49742.11328,-102145.875
,,,,,,515.75,-1408646.5,-53136.07813,93080.82031,-53088,-90936.28125
,,,,,,516,-1442418,-56451.95313,95834.26563,-56423.89063,-80437.69531
,,,,,,516.25,-1464981.75,-59469.82813,98215.71094,-59426.77344,-70941.60156
,,,,,,516.5,-1478177.25,-61803.70313,99891.15625,-61728.65625,-62740.00781
,,,,,,516.75,-1483613,-63152.57813,100634.6016,-63069.54688,-56026.41406
,,,,,,517,-1482816.5,-63394.45313,100340.0469,-63322.42969,-50860.82422
,,,,,,517.25,-1476812.25,-62583.32813,99014.49219,-62512.32031,-47182.23047
,,,,,,517.5,-1466199.75,-60897.20313,96779.9375,-60809.20313,-44846.14063
,,,,,,517.75,-1451723.5,-58539.07813,93875.38281,-58441.08594,-43597.04688
,,,,,,518,-1433983,-55715.94531,90597.82813,-55621.97656,-43079.45313
,,,,,,518.25,-1413234.75,-52606.82422,87141.26563,-52529.85938,-43015.36328
,,,,,,518.5,-1389886.375,-49278.69922,83488.71094,-49225.74609,-43363.27344
,,,,,,518.75,-1364586,-45709.57031,79537.15625,-45673.63281,-44233.17969
,,,,,,519,-1338013.625,-41863.44531,75264.60156,-41832.51953,-45676.58594
,,,,,,519.25,-1310721.25,-37764.32031,70752.04688,-37728.40625,-47596.99219
,,,,,,519.5,-1282964.875,-33555.19531,66180.49219,-33505.28906,-49816.90234
,,,,,,519.75,-1255280.5,-29424.07031,61747.9375,-29369.17578,-52156.3125
,,,,,,520,-1228724.125,-25493.94531,57535.38281,-25461.0625,-54439.21875
,,,,,,520.25,-1203847.75,-21810.81641,53553.82422,-21802.94922,-56519.125
,,,,,,520.5,-1180819.375,-18336.69141,49806.26953,-18336.83398,-58389.53516
,,,,,,520.75,-1159799,-15030.56641,46317.71484,-15034.7207,-60133.94141
,,,,,,521,-1140682.625,-11908.44141,43115.16016,-11909.60547,-61760.84766
,,,,,,521.25,-1123414.25,-9008.314453,40184.60547,-8995.492188,-63237.25781
,,,,,,521.5,-1108081.875,-6368.189453,37505.04688,-6338.376953,-64543.16406
,,,,,,521.75,-1094629.5,-3977.063477,35055.49219,-3939.263672,-65672.57031
,,,,,,522,-1082865.125,-1793.938477,32802.9375,-1753.149414,-66646.48438
,,,,,,522.25,-1072788.75,198.1875,30763.38281,244.9638672,-67486.39063
,,,,,,522.5,-1064560.375,1982.313477,28992.82813,2023.078125,-68175.29688
,,,,,,522.75,-1058388,3491.438965,27549.27148,3512.192383,-68666.20313
,,,,,,523,-1054311.625,4709.564453,26461.7168,4708.306152,-68949.10938
,,,,,,523.25,-1052323.25,5721.69043,25663.16016,5695.42041,-69093.02344
,,,,,,523.5,-1052478.875,6615.815918,24985.60547,6566.534668,-69183.92969
,,,,,,523.75,-1054546.5,7462.941406,24289.05078,7401.648438,-69288.33594
,,,,,,524,-1058054.125,8317.067383,23562.49414,8253.762695,-69463.24219
,,,,,,524.25,-1062849.75,9184.193359,22881.93945,9123.876953,-69754.64844
,,,,,,524.5,-1068637.375,10084.31836,22245.38477,10042.99023,-70184.5625
,,,,,,524.75,-1074889,11077.44434,21565.82813,11066.10449,-70755.46875
,,,,,,525,-1081244.625,12178.57031,20779.27344,12190.21875,-71470.875
,,,,,,525.25,-1087176.25,13339.69531,19884.71875,13353.33301,-72323.78125
,,,,,,525.5,-1092619.875,14535.82129,18914.16211,14538.44727,-73303.1875
,,,,,,525.75,-1098447.5,15803.94727,17875.60547,15792.56055,-74412.10156
,,,,,,526,-1104931.125,17184.07227,16760.05078,17161.67578,-75621.00781
,,,,,,526.25,-1111630.75,18690.19922,15548.49609,18661.78906,-76903.41406
,,,,,,526.5,-1118482.375,20311.32422,14209.94043,20282.90234,-78308.32031
,,,,,,526.75,-1125366,22009.44922,12776.38477,21976.01758,-79861.73438
,,,,,,527,-1132009.75,23729.57422,11298.83008,23690.13086,-81500.14063
,,,,,,527.25,-1138525.25,25443.70117,9758.274414,25409.24609,-83165.04688
,,,,,,527.5,-1145009,27188.82813,8089.71875,27161.35938,-84845.95313
,,,,,,527.75,-1151220.5,29012.95313,6256.163574,28983.47266,-86564.85938
,,,,,,528,-1156776.25,30885.07813,4332.60791,30843.58789,-88338.26563
,,,,,,528.25,-1161067.75,32734.20313,2407.052734,32677.70117,-90124.67969
,,,,,,528.5,-1163919.5,34545.32813,460.4970703,34478.81641,-91874.08594
,,,,,,528.75,-1165379,36309.45313,-1548.058105,36248.92969,-93587.49219
,,,,,,529,-1165118.75,38027.57813,-3590.613281,37986.04297,-95273.39844
,,,,,,529.25,-1163162.25,39763.70703,-5634.168945,39740.15625,-96942.3125
,,,,,,529.5,-1159886,41541.83203,-7700.724609,41515.27344,-98642.21875
,,,,,,529.75,-1155345.5,43297.95703,-9836.280273,43245.38672,-100424.125
,,,,,,530,-1149757.25,44982.08203,-12053.83594,44920.5,-102252.0313
,,,,,,530.25,-1143584.875,46652.21094,-14352.39063,46610.61328,-104070.9375
,,,,,,530.5,-1136732.5,48409.33594,-16783.94531,48379.72656,-105912.3438
,,,,,,530.75,-1128656.125,50260.46094,-19377.50195,50228.84375,-107812.25
,,,,,,531,-1118995.75,52127.58594,-22068.05664,52099.95703,-109732.1641
,,,,,,531.25,-1107807.375,53964.71094,-24787.61328,53941.07031,-111600.5703
,,,,,,531.5,-1095419,55779.83594,-27501.16797,55746.18359,-113410.4844
,,,,,,531.75,-1081902.625,57543.96484,-30158.72266,57496.29688,-115222.8906
,,,,,,532,-1067090.25,59216.08984,-32702.27734,59158.41406,-117061.7969
,,,,,,532.25,-1051101.875,60806.21484,-35101.83594,60736.52734,-118884.2031
,,,,,,532.5,-1034121.5,62344.33984,-37386.39063,62253.64063,-120636.6094
,,,,,,532.75,-1015949.125,63848.46484,-39598.94531,63732.75391,-122293.5156
,,,,,,533,-996424.75,65330.58984,-41740.5,65189.86719,-123853.4219
,,,,,,533.25,-975828.375,66781.71875,-43782.05469,66616.98438,-125334.3281
,,,,,,533.5,-954656,68170.84375,-45706.60938,68000.09375,-126772.2422
,,,,,,533.75,-933435.625,69483.96875,-47517.16797,69329.21094,-128201.6484
,,,,,,534,-912231.25,70738.09375,-49203.72266,70587.32813,-129615.5547
,,,,,,534.25,-891050.875,71954.21875,-50743.27734,71784.4375,-130955.4688
,,,,,,534.5,-870126.5,73124.34375,-52120.83203,72929.55469,-132177.375
,,,,,,534.75,-849282.125,74257.46875,-53353.38672,74043.67188,-133309.7813
,,,,,,535,-828133.75,75414.59375,-54497.94531,75189.78125,-134426.6875
,,,,,,535.25,-806697.375,76598.71875,-55582.5,76375.89063,-135548.5938
,,,,,,535.5,-785277,77716.85156,-56572.05469,77512.00781,-136615.5
,,,,,,535.75,-764392.625,78708.97656,-57413.60938,78533.125,-137541.9063
,,,,,,536,-744380.25,79590.10156,-58089.16406,79439.23438,-138269.3125
,,,,,,536.25,-725015.875,80401.22656,-58599.72266,80261.35156,-138800.7188
,,,,,,536.5,-706675.5,81207.35156,-58966.27734,81063.46875,-139203.125
,,,,,,536.75,-690135.125,82029.47656,-59211.83203,81870.57813,-139535.0469
,,,,,,537,-675338.75,82781.60156,-59338.38672,82603.69531,-139767.4531
,,,,,,537.25,-662366.375,83400.72656,-59343.94141,83206.80469,-139851.8594
,,,,,,537.5,-651714,83882.85156,-59209.49609,83696.92188,-139807.7656
,,,,,,537.75,-643373.625,84231.97656,-58926.05469,84089.03906,-139677.6719
,,,,,,538,-637041.25,84478.10156,-58570.60938,84391.14844,-139493.5938
,,,,,,538.25,-632532.875,84660.23438,-58222.16406,84597.26563,-139266.5
,,,,,,538.5,-629680.5625,84778.35938,-57892.71875,84690.375,-138976.4063
,,,,,,538.75,-628420.1875,84828.48438,-57597.27344,84696.49219,-138635.8125
,,,,,,539,-628903.8125,84846.60938,-57379.83203,84696.60938,-138325.7188
,,,,,,539.25,-631395.4375,84837.73438,-57226.38672,84708.71875,-138089.125
,,,,,,539.5,-636007.0625,84749.85938,-57040.94141,84630.83594,-137876.0313
,,,,,,539.75,-642426.6875,84542.98438,-56758.49609,84407.94531,-137645.9375
,,,,,,540,-650422.3125,84238.10938,-56392.05078,84092.0625,-137397.3438
,,,,,,540.25,-660169.9375,83881.23438,-55987.60938,83741.17969,-137111.25
,,,,,,540.5,-671501.5625,83491.35938,-55565.16406,83365.28906,-136776.6563
,,,,,,540.75,-683881.1875,83050.48438,-55111.71875,82939.40625,-136433.5625
,,,,,,541,-697148.8125,82542.60938,-54655.27344,82444.51563,-136107.9688
,,,,,,541.25,-711256.4375,81960.74219,-54231.82813,81862.63281,-135767.875
,,,,,,541.5,-725796.0625,81292.86719,-53785.38281,81183.75,-135335.2813
,,,,,,541.75,-740391.6875,80536.99219,-53235.94141,80414.85938,-134766.2031
,,,,,,542,-754691.3125,79719.11719,-52587.49609,79573.97656,-134119.6094
,,,,,,542.25,-768758.9375,78896.24219,-51885.05078,78735.08594,-133480.5156
,,,,,,542.5,-782882.5625,78126.36719,-51132.60547,77991.20313,-132888.4219
,,,,,,542.75,-796766.1875,77411.49219,-50330.16016,77328.32031,-132333.3438
,,,,,,543,-810249.8125,76681.61719,-49499.71875,76625.42969,-131753.75
,,,,,,543.25,-823813.4375,75860.75,-48640.27344,75795.54688,-131083.6563
,,,,,,543.5,-837577.0625,74917.875,-47708.82813,74825.65625,-130290.0547
,,,,,,543.75,-851204.6875,73873,-46678.38281,73751.77344,-129378.4609
,,,,,,544,-864568.375,72779.125,-45591.9375,72631.89063,-128373.375
,,,,,,544.25,-877636,71632.25,-44507.49609,71471,-127265.2813
,,,,,,544.5,-890247.625,70379.375,-43378.05078,70227.10938,-126026.6875
,,,,,,544.75,-901787.25,69007.5,-42139.60547,68892.23438,-124680.5938
,,,,,,545,-911414.875,67515.625,-40812.16016,67453.34375,-123258
,,,,,,545.25,-919186.5,65921.75,-39460.71484,65901.45313,-121773.4063
,,,,,,545.5,-925502.125,64322.875,-38137.26953,64306.57031,-120283.3203
,,,,,,545.75,-930153.75,62806,-36856.82813,62769.68359,-118850.7266
,,,,,,546,-933021.375,61381.125,-35593.38281,61329.80078,-117474.1328
,,,,,,546.25,-934425,59999.25391,-34311.9375,59938.91406,-116130.5469
,,,,,,546.5,-934740.625,58612.37891,-33029.49219,58542.02734,-114839.4531
,,,,,,546.75,-934200.25,57235.50391,-31820.04688,57156.14063,-113623.3594
,,,,,,547,-932931.875,55912.62891,-30746.60547,55833.25391,-112482.7656
,,,,,,547.25,-930815.5,54698.75391,-29846.16016,54609.37109,-111429.6719
,,,,,,547.5,-927451.125,53629.87891,-29104.71484,53519.48438,-110478.5781
,,,,,,547.75,-922510.75,52671.00781,-28457.26953,52558.59766,-109627.4844
,,,,,,548,-915906.375,51770.13281,-27873.82422,51679.71094,-108856.3984
,,,,,,548.25,-907742,50940.25781,-27376.38086,50868.82422,-108152.8047
,,,,,,548.5,-898049.625,50205.38281,-26988.93555,50140.94141,-107549.2109
,,,,,,548.75,-886893.25,49561.50781,-26706.49219,49502.05469,-107089.125
,,,,,,549,-874512.875,48996.63672,-26480.04688,48944.16797,-106767.5313
,,,,,,549.25,-860908.5,48506.76172,-26255.60352,48461.28125,-106548.9375
,,,,,,549.5,-845960.125,48105.88672,-26060.1582,48064.39453,-106429.8438
,,,,,,549.75,-829875.75,47818.01172,-25968.71289,47776.51172,-106416.75
,,,,,,550,-812975.375,47644.13672,-26005.26953,47608.625,-106465.6563
,,,,,,550.25,-795723,47566.26172,-26138.82422,47544.73828,-106510.0625
,,,,,,550.5,-778566.625,47597.39063,-26376.37891,47575.85156,-106583.9766
,,,,,,550.75,-761266.25,47767.51563,-26754.93555,47721.96484,-106807.8828
,,,,,,551,-743589.875,48065.64063,-27245.49023,47995.08203,-107204.7891
,,,,,,551.25,-725817.5,48445.76563,-27797.04688,48367.19531,-107678.2031
,,,,,,551.5,-707981.125,48853.89063,-28377.60156,48782.30859,-108156.1094
,,,,,,551.75,-689920.8125,49256.01563,-28968.15625,49197.42188,-108636.0156
,,,,,,552,-671604.4375,49651.14453,-29585.71094,49598.53516,-109133.4219
,,,,,,552.25,-653368.0625,50054.26953,-30255.26953,50000.65234,-109646.3281
,,,,,,552.5,-635779.6875,50485.39453,-30992.82422,50412.76563,-110175.2344
,,,,,,552.75,-619015.3125,50935.51953,-31831.37891,50833.87891,-110722.1406
,,,,,,553,-603010.9375,51401.64453,-32774.93359,51295.99219,-111265.5547
,,,,,,553.25,-588462.5625,51922.76953,-33759.48828,51830.10547,-111808.9609
,,,,,,553.5,-575906.1875,52497.89844,-34732.04297,52414.21875,-112394.375
,,,,,,553.75,-565157.8125,53091.02344,-35707.60156,53023.33594,-113049.7813
,,,,,,554,-556345.4375,53692.14844,-36669.15625,53640.44922,-113755.1875
,,,,,,554.25,-549565.0625,54275.27344,-37538.71094,54226.5625,-114437.0938
,,,,,,554.5,-544544.6875,54806.39844,-38303.26563,54754.67578,-115007.5
,,,,,,554.75,-541124.3125,55303.52344,-39028.82031,55232.78906,-115450.4063
,,,,,,555,-539319.9375,55786.65234,-39732.37891,55686.90625,-115830.8125
,,,,,,555.25,-539179.5625,56238.77734,-40368.93359,56131.01953,-116206.2188
,,,,,,555.5,-540775.1875,56637.90234,-40909.48828,56542.13281,-116571.1328
,,,,,,555.75,-544106.8125,56929.02734,-41324.04297,56852.24609,-116872.0391
,,,,,,556,-549310.4375,57060.15234,-41542.59766,57007.35938,-117044.9531
,,,,,,556.25,-556546.0625,57055.28125,-41523.15625,57015.47656,-117069.8594
,,,,,,556.5,-565717.6875,56953.40625,-41293.71094,56901.58984,-116948.7656
,,,,,,556.75,-576713.3125,56763.53125,-40905.26563,56688.70313,-116682.6719
,,,,,,557,-589380.9375,56506.65625,-40360.82031,56419.81641,-116317.5781
,,,,,,557.25,-603216.5625,56191.78125,-39658.375,56114.92969,-115905.4844
,,,,,,557.5,-617692.1875,55818.90625,-38844.92969,55760.04688,-115444.8906
,,,,,,557.75,-632727.8125,55419.03516,-37961.48828,55360.16016,-114905.8047
,,,,,,558,-648323.5,54992.16016,-37012.04297,54915.27344,-114278.2109
,,,,,,558.25,-664247.125,54491.28516,-36017.59766,54402.38672,-113560.6172
,,,,,,558.5,-679882.75,53881.41016,-35008.15234,53798.5,-112739.0313
,,,,,,558.75,-694582.375,53137.53516,-33952.70703,53071.61719,-111779.4375
,,,,,,559,-708762,52271.66016,-32807.26563,52204.73047,-110665.3438
,,,,,,559.25,-723013.625,51324.78906,-31584.82031,51237.84375,-109438.75
,,,,,,559.5,-737225.25,50298.91406,-30331.375,50199.95703,-108130.6563
,,,,,,559.75,-751484.875,49171.03906,-29044.92969,49084.07031,-106729.0625
,,,,,,560,-766000.5,47946.16406,-27687.48438,47881.1875,-105224.4688
,,,,,,560.25,-780732.125,46655.28906,-26292.04102,46611.30078,-103631.3828
,,,,,,560.5,-795503.75,45351.41406,-24953.5957,45328.41406,-101981.7891
,,,,,,560.75,-809923.375,44055.53906,-23683.15234,44041.52734,-100277.6953
,,,,,,561,-823767,42739.66797,-22408.70703,42708.64063,-98484.60938
,,,,,,561.25,-837106.625,41368.79297,-21054.26367,41296.75781,-96598.51563
,,,,,,561.5,-849414.25,39890.91797,-19595.81836,39782.87109,-94676.92188
,,,,,,561.75,-859993.875,38316.04688,-18135.37305,38215.98438,-92800.32813
,,,,,,562,-868893.5,36741.17188,-16813.92969,36681.09766,-91012.73438
,,,,,,562.25,-876121.125,35222.29688,-15663.48438,35184.21094,-89279.14063
,,,,,,562.5,-881460.75,33741.42188,-14654.03906,33705.32813,-87543.55469
,,,,,,562.75,-884984.375,32313.54688,-13777.5957,32275.44141,-85866.96094
,,,,,,563,-887092,30992.67188,-13004.15039,30952.55469,-84356.36719
,,,,,,563.25,-888167.625,29814.79883,-12294.70703,29766.66797,-83019.27344
,,,,,,563.5,-888331.25,28762.92383,-11647.26172,28703.7832,-81819.1875
,,,,,,563.75,-887470.875,27831.05078,-11096.81738,27765.89648,-80784.09375
,,,,,,564,-885314.5,27056.17578,-10730.37207,26992.01172,-79982
,,,,,,564.25,-881550.125,26449.30078,-10615.92773,26391.125,-79424.40625
,,,,,,564.5,-876001.75,25995.42578,-10736.4834,25953.23828,-79089.3125
,,,,,,564.75,-868877.375,25719.55273,-11028.03906,25699.35156,-78968.71875
,,,,,,565,-860361,25683.67773,-11461.59375,25670.4668,-79084.13281
,,,,,,565.25,-850380.625,25931.80469,-12056.15039,25901.58203,-79471.03906
,,,,,,565.5,-838968.3125,26460.92969,-12839.70508,26415.69531,-80129.94531
,,,,,,565.75,-826291.9375,27246.05469,-13807.25977,27203.80859,-80998.85156
,,,,,,566,-812359.5625,28240.17969,-14895.81641,28189.92383,-81997.26563
,,,,,,566.25,-797195.1875,29395.30664,-16052.37109,29324.03711,-83110.17188
,,,,,,566.5,-781094.8125,30682.43164,-17252.92578,30606.15234,-84366.57813
,,,,,,566.75,-764250.4375,32087.55859,-18488.48242,32024.26563,-85774.98438
,,,,,,567,-746862.0625,33645.68359,-19792.03711,33586.37891,-87318.39063
,,,,,,567.25,-728961.6875,35391.80859,-21184.59375,35327.49219,-88977.29688
,,,,,,567.5,-710605.3125,37300.9375,-22666.14844,37233.60938,-90747.21094
,,,,,,567.75,-692312.9375,39300.0625,-24219.70313,39224.71875,-92593.61719
,,,,,,568,-674388.5625,41352.1875,-25769.25977,41262.83594,-94444.02344
,,,,,,568.25,-656528.1875,43488.3125,-27245.81445,43394.94922,-96268.4375
,,,,,,568.5,-638507.8125,45708.4375,-28655.37109,45626.0625,-98103.84375
,,,,,,568.75,-620367.4375,47936.5625,-30034.92578,47879.17969,-99991.25
,,,,,,569,-602363.0625,50155.6875,-31435.48047,50119.29297,-101928.1563
,,,,,,569.25,-584974.6875,52409.8125,-32874.03516,52366.40625,-103908.5625
,,,,,,569.5,-568514.3125,54702.94141,-34323.59375,54632.51953,-105939.4688
,,,,,,569.75,-553277.9375,57046.06641,-35760.14844,56950.63281,-108017.375
,,,,,,570,-539825.5625,59447.19141,-37177.70313,59352.75,-110145.2891
,,,,,,570.25,-528237.1875,61866.31641,-38565.25781,61783.86328,-112301.6953
,,,,,,570.5,-518424.8438,64248.44141,-39913.8125,64165.97656,-114412.1016
,,,,,,570.75,-510460.4688,66553.57031,-41220.36719,66461.09375,-116445.0156
,,,,,,571,-504232.0938,68748.69531,-42461.92578,68647.20313,-118422.9219
,,,,,,571.25,-499715.7188,70837.82031,-43609.48047,70731.32031,-120339.3281
,,,,,,571.5,-496903.3438,72877.94531,-44671.03516,72754.4375,-122186.7344
,,,,,,571.75,-495722.9688,74875.07031,-45677.58984,74737.54688,-123978.1406
,,,,,,572,-496078.5938,76781.19531,-46624.14453,76644.65625,-125699.5469
,,,,,,572.25,-497930.25,78583.32031,-47491.70313,78457.77344,-127351.9531
,,,,,,572.5,-501485.875,80305.44531,-48292.25781,80201.89063,-128956.8672
,,,,,,572.75,-507233.5,81934.57031,-49023.8125,81846,-130483.2734
,,,,,,573,-515445.125,83427.70313,-49673.36719,83330.11719,-131892.6875
,,,,,,573.25,-525864.75,84792.82813,-50240.92188,84680.23438,-133206.5938
,,,,,,573.5,-538004.375,86067.95313,-50705.48047,85963.34375,-134431.5
,,,,,,573.75,-551432,87244.07813,-51020.03516,87166.46094,-135533.9063
,,,,,,574,-565635.625,88281.20313,-51172.58984,88222.57031,-136494.3125
,,,,,,574.25,-580183.25,89187.32813,-51205.14453,89130.6875,-137304.7188
,,,,,,574.5,-595058.875,90026.45313,-51168.69922,89951.80469,-137994.125
,,,,,,574.75,-610318.5,90848.57813,-51095.25391,90724.91406,-138613.5313
,,,,,,575,-625810.125,91632.70313,-50985.8125,91448.03125,-139154.4375
,,,,,,575.25,-641125.75,92303.82813,-50810.36719,92089.14063,-139577.3438
,,,,,,575.5,-656049.375,92793.95313,-50576.92188,92608.25781,-139865.75
,,,,,,575.75,-670821,93103.07813,-50346.47656,92958.375,-139990.1563
,,,,,,576,-685416.625,93264.21094,-50124.03125,93133.48438,-139939.5781
,,,,,,576.25,-699756.25,93340.33594,-49857.58984,93209.60156,-139785.4844
,,,,,,576.5,-714175.875,93373.46094,-49529.14453,93244.71094,-139603.8906
,,,,,,576.75,-728891.5,93343.58594,-49168.69922,93234.82813,-139391.2969
,,,,,,577,-743663.125,93260.71094,-48809.25391,93180.94531,-139111.2031
,,,,,,577.25,-758354.75,93177.83594,-48470.80859,93107.05469,-138762.125
,,,,,,577.5,-772958.375,93081.96094,-48180.36719,93001.17188,-138363.0313
,,,,,,577.75,-787290,92936.08594,-47957.92188,92834.28125,-137934.9375
,,,,,,578,-800885.625,92751.21094,-47805.47656,92628.39844,-137513.8438
,,,,,,578.25,-812985.25,92542.33594,-47707.03125,92418.51563,-137110.75
,,,,,,578.5,-823276.875,92296.46094,-47652.58594,92182.625,-136712.1563
,,,,,,578.75,-831920.5625,91971.59375,-47635.14063,91864.74219,-136332.5625
